device_age_months,battery_capacity_mah,avg_screen_on_hours_per_day,avg_charging_cycles_per_week,avg_battery_temp_celsius,fast_charging_usage_percent,overnight_charging_freq_per_week,gaming_hours_per_week,video_streaming_hours_per_week,background_app_usage_level,signal_strength_avg,charging_habit_score,usage_intensity_score,thermal_stress_index,battery_health_score,battery_health
0,4500,4.2,5.6,32.0,77.1,1,0.8,5.3,3,3,7,10.0,2.86,63.79,Healthy
1,4000,6.0,8.8,33.1,50.2,4,1.1,10.8,1,3,6,10.0,3.15,60.74,Healthy
47,4500,5.3,9.5,29.9,59.4,3,6.4,11.7,1,3,8,10.0,2.79,47.01,Poor
28,3000,2.8,3.0,31.5,36.3,6,4.4,3.7,3,3,6,10.0,3.01,59.37,Healthy
32,4500,3.6,6.2,31.1,57.1,4,0.3,3.2,1,3,6,10.0,2.62,53.36,Moderate
9,4000,6.3,9.0,30.8,23.9,1,1.6,14.0,1,3,8,10.0,2.65,68.38,Healthy
39,4500,4.5,6.3,30.8,64.8,4,0.6,10.7,3,2,6,10.0,2.57,49.66,Moderate
20,3000,4.4,5.6,35.0,47.5,3,0.9,4.9,1,2,7,10.0,3.56,54.22,Moderate
27,4500,4.0,5.7,30.0,82.6,4,5.7,7.9,3,3,7,10.0,2.75,54.07,Moderate
10,4000,4.0,5.1,30.1,21.8,7,2.4,12.4,1,3,6,10.0,2.53,70.35,Healthy
33,3000,8.8,12.6,31.8,45.5,5,5.0,5.4,2,3,7,10.0,3.12,47.34,Poor
7,4000,3.3,3.0,36.5,10.4,7,0.0,17.7,2,1,7,10.0,3.84,65.2,Healthy
21,4500,8.4,10.9,36.1,47.0,0,3.2,12.8,2,3,7,10.0,3.99,46.0,Poor
7,5000,4.8,7.6,33.2,53.5,6,0.3,14.1,2,2,6,10.0,3.12,58.9,Healthy
48,4000,4.2,7.6,34.0,24.2,2,1.7,10.9,2,3,8,10.0,3.39,47.3,Poor
14,4500,6.3,12.6,32.0,56.3,6,0.9,13.0,2,3,5,10.0,2.86,51.55,Moderate
16,5000,5.6,9.3,32.6,23.0,3,1.8,20.6,3,2,7,10.0,3.07,60.42,Healthy
22,5000,5.1,7.1,33.6,50.0,3,1.6,7.8,3,3,7,10.0,3.29,54.03,Moderate
23,3000,5.9,6.9,27.8,28.6,3,3.9,8.1,1,3,8,10.0,2.12,68.95,Healthy
44,5000,5.6,8.9,32.5,74.7,5,2.4,20.5,2,3,5,10.0,3.09,38.39,Poor
18,4000,5.1,6.2,32.8,14.4,7,2.6,16.5,2,3,6,10.0,3.19,61.79,Healthy
4,4000,7.4,10.2,33.7,73.2,0,2.3,9.1,1,2,7,10.0,3.38,54.55,Moderate
31,5000,2.6,4.8,29.8,80.1,0,0.9,6.1,3,3,7,10.0,2.36,55.36,Moderate
43,4500,3.7,5.8,31.4,31.5,2,5.4,7.9,2,3,8,10.0,3.08,53.85,Moderate
0,4000,3.9,5.0,31.4,24.4,1,2.9,20.2,3,3,8,10.0,2.89,74.36,Healthy
22,4000,3.4,3.4,23.1,45.6,2,1.3,10.5,3,3,7,10.0,1.0,77.82,Healthy
36,3000,5.7,8.7,30.9,51.3,7,1.9,15.3,3,1,6,10.0,2.68,50.14,Moderate
7,4500,6.5,10.1,29.6,14.8,7,7.6,11.2,3,2,6,10.0,2.8,67.33,Healthy
12,5000,1.6,3.9,28.6,17.7,3,1.6,11.6,2,3,7,10.0,2.12,75.84,Healthy
7,4500,4.6,4.3,32.1,55.8,3,2.1,13.0,3,2,8,10.0,2.98,66.24,Healthy
22,3000,4.9,7.4,34.7,88.3,6,5.4,9.4,2,1,4,10.0,3.84,40.35,Poor
42,3000,4.9,8.3,31.9,11.7,3,2.7,8.7,1,3,8,10.0,2.98,54.77,Moderate
0,4500,2.9,4.0,31.1,38.2,6,2.8,17.9,1,1,6,10.0,2.79,71.04,Healthy
44,3000,4.9,5.7,33.6,65.2,2,3.8,8.9,1,2,7,10.0,3.45,43.27,Poor
23,3000,3.7,4.6,29.3,27.8,1,5.5,12.6,3,1,9,10.0,2.58,69.41,Healthy
34,3000,4.8,7.3,28.6,74.4,1,0.7,15.4,1,3,8,10.0,2.05,56.43,Moderate
23,4500,2.1,3.0,33.3,47.0,2,7.5,12.9,3,3,8,10.0,3.67,58.29,Healthy
16,3000,4.8,7.6,36.7,86.1,5,5.3,13.8,2,2,5,10.0,4.3,40.61,Poor
4,5000,4.1,7.4,32.5,29.8,3,1.1,1.8,1,3,7,10.0,2.98,66.66,Healthy
19,5000,5.0,7.1,31.1,30.1,7,2.6,11.2,3,1,6,10.0,2.79,61.38,Healthy
20,4000,6.1,10.4,38.9,48.7,6,1.7,16.4,2,2,5,10.0,4.54,38.8,Poor
39,5000,5.4,8.0,28.5,47.2,6,1.4,21.3,3,2,6,10.0,2.1,54.88,Moderate
30,4000,7.1,11.0,34.2,28.3,7,10.7,15.8,3,2,6,10.0,4.11,45.07,Poor
45,4500,4.8,7.1,32.5,20.7,2,6.6,11.3,2,2,8,10.0,3.41,51.02,Moderate
35,3000,6.7,10.5,35.7,15.9,2,3.9,12.9,2,3,8,10.0,3.95,47.3,Poor
10,5000,7.7,12.2,29.3,23.3,4,1.3,13.6,1,3,7,10.0,2.26,66.58,Healthy
14,4000,6.0,9.7,36.4,45.6,7,6.9,0.0,3,3,5,10.0,4.35,45.73,Poor
18,4500,5.5,8.2,28.7,36.2,4,1.9,4.2,1,1,7,10.0,2.18,66.04,Healthy
6,4000,6.3,6.2,31.8,86.2,6,2.1,10.7,3,3,5,10.0,2.92,56.43,Moderate
27,3000,6.1,9.8,30.7,49.6,6,1.7,9.6,3,3,5,10.0,2.63,52.07,Moderate
42,5000,7.5,9.3,29.6,31.6,6,3.0,8.1,1,2,6,10.0,2.46,52.26,Moderate
4,4500,7.1,10.0,33.3,15.2,0,5.1,11.9,1,2,8,10.0,3.5,65.0,Healthy
4,4000,7.1,8.3,33.3,26.6,0,5.8,12.5,3,3,10,10.0,3.54,67.59,Healthy
29,4500,5.6,10.1,34.7,50.1,7,2.9,2.3,2,2,5,10.0,3.66,42.81,Poor
31,4000,6.2,9.7,30.3,73.9,2,7.2,3.1,3,3,7,10.0,2.95,48.81,Poor
7,4000,6.1,8.9,32.4,48.2,4,2.5,7.9,1,2,7,10.0,3.09,60.83,Healthy
9,3000,3.1,6.0,31.7,73.0,3,1.8,12.8,3,3,7,10.0,2.86,60.59,Healthy
37,3000,7.6,12.0,31.7,27.5,0,3.2,9.0,3,3,8,10.0,2.97,51.12,Moderate
46,4000,2.2,3.4,28.5,31.9,3,5.2,7.3,2,3,7,10.0,2.37,59.12,Healthy
31,5000,6.9,10.8,32.1,92.3,3,5.8,17.1,2,2,6,10.0,3.25,40.51,Poor
47,4500,6.0,8.7,35.3,93.2,0,3.2,13.3,2,3,8,10.0,3.8,33.19,Poor
27,4500,4.9,6.2,32.5,66.2,5,3.5,9.1,1,2,6,10.0,3.17,50.49,Moderate
16,3000,6.3,10.4,32.2,58.2,7,11.5,19.0,2,3,6,10.0,3.72,50.45,Moderate
30,5000,6.3,9.4,32.0,72.0,2,6.7,10.5,3,2,7,10.0,3.31,46.68,Poor
7,4000,2.9,3.0,27.7,76.3,4,2.5,14.8,2,2,6,10.0,1.98,69.85,Healthy
39,3000,8.3,13.0,27.7,61.4,0,0.9,5.2,1,3,8,10.0,1.85,52.54,Moderate
24,4000,5.6,8.5,32.3,87.1,1,1.5,3.0,1,2,5,10.0,2.98,45.84,Poor
8,4000,10.1,16.9,34.2,63.2,1,2.7,6.0,1,3,7,10.0,3.5,47.0,Poor
1,3000,7.1,10.9,32.5,87.3,3,1.0,12.7,1,3,6,10.0,3.0,54.23,Moderate
14,5000,5.6,7.2,32.1,83.2,1,5.1,9.4,2,3,7,10.0,3.22,53.99,Moderate
2,4500,4.1,4.4,31.2,27.0,3,1.9,9.1,3,3,7,10.0,2.75,73.02,Healthy
48,3000,5.3,9.2,28.9,74.5,5,4.7,11.2,3,2,5,10.0,2.42,42.73,Poor
35,5000,5.8,8.6,29.5,19.8,5,3.1,10.8,3,2,6,10.0,2.46,57.76,Moderate
3,4000,8.4,11.8,32.7,36.7,5,1.5,16.1,3,3,6,10.0,3.08,59.77,Healthy
13,3000,8.0,11.2,34.3,67.9,5,2.1,7.2,1,2,5,10.0,3.49,46.76,Poor
40,4500,6.4,10.9,35.4,44.4,6,4.6,2.9,3,3,6,10.0,3.94,37.96,Poor
40,4500,9.0,14.0,33.2,52.7,5,3.2,18.2,1,2,6,10.0,3.32,38.35,Poor
24,4000,1.5,3.3,27.7,56.4,4,2.7,7.7,3,3,7,10.0,1.99,66.91,Healthy
9,3000,6.4,9.9,31.3,58.9,0,4.9,16.0,3,3,7,10.0,2.99,58.9,Healthy
20,4500,8.0,11.2,37.2,92.6,0,3.2,12.0,3,3,7,10.0,4.25,37.02,Poor
35,3000,6.6,11.7,31.1,79.0,4,6.2,17.3,3,1,6,10.0,3.06,41.77,Poor
11,4500,2.8,3.9,34.2,54.9,3,4.9,6.9,3,2,7,10.0,3.68,58.83,Healthy
26,4000,8.3,13.2,35.7,78.7,5,2.0,14.4,1,2,4,10.0,3.82,33.63,Poor
39,4000,7.0,11.6,30.1,19.6,6,1.6,8.6,2,3,5,10.0,2.48,51.12,Moderate
1,3000,6.2,9.3,31.9,83.6,2,8.6,6.7,2,3,6,10.0,3.42,55.33,Moderate
12,5000,5.7,7.4,34.8,91.1,1,4.2,18.4,1,3,7,10.0,3.77,48.54,Poor
31,5000,9.5,13.6,34.3,28.5,7,1.8,6.3,3,3,6,10.0,3.47,44.49,Poor
30,4000,6.4,10.3,33.2,66.1,6,0.4,6.0,1,1,5,10.0,3.11,43.41,Poor
15,4500,5.0,8.1,36.8,50.8,5,0.6,4.4,1,3,6,10.0,3.96,48.59,Poor
31,5000,3.9,7.1,30.9,62.8,4,0.8,7.8,2,3,6,10.0,2.61,52.28,Moderate
31,4000,7.0,11.7,30.2,36.4,7,3.0,10.8,1,2,6,10.0,2.61,52.61,Moderate
33,4500,7.5,10.3,33.3,74.1,1,4.6,9.2,3,3,6,10.0,3.45,40.94,Poor
10,4500,5.6,9.9,32.0,68.8,2,1.2,11.9,1,3,6,10.0,2.9,55.17,Moderate
9,5000,4.4,5.6,34.0,31.7,6,3.7,2.1,2,3,6,10.0,3.53,60.93,Healthy
14,4000,8.2,12.8,31.3,21.9,3,3.2,9.8,3,2,6,10.0,2.89,58.65,Healthy
16,4500,3.7,8.0,30.2,54.3,6,3.2,2.9,2,3,5,10.0,2.62,58.21,Healthy
39,4500,9.4,14.5,30.9,33.9,5,2.2,7.8,3,2,6,10.0,2.71,45.87,Poor
17,3000,4.0,4.3,31.8,54.7,1,1.1,8.8,3,2,8,10.0,2.84,63.09,Healthy
8,3000,2.9,4.1,36.9,85.3,3,1.0,9.8,2,3,6,10.0,4.02,49.73,Moderate
24,5000,3.2,7.0,29.1,65.1,5,4.6,11.8,2,3,6,10.0,2.47,57.31,Moderate
39,3000,3.3,4.7,32.8,27.5,2,8.7,3.7,1,3,8,10.0,3.64,53.6,Moderate
13,4000,5.0,8.9,29.1,90.1,3,3.5,7.8,1,3,6,10.0,2.38,56.59,Moderate
24,5000,4.6,5.9,30.6,48.0,6,4.2,21.4,3,3,6,10.0,2.77,58.3,Healthy
21,5000,7.5,11.0,34.3,70.6,2,5.9,9.6,3,3,7,10.0,3.78,44.94,Poor
29,3000,7.3,10.7,31.7,41.9,0,5.1,9.0,3,3,8,10.0,3.11,52.96,Moderate
19,4500,5.1,9.5,27.1,35.2,1,4.1,0.4,3,3,7,10.0,1.96,67.01,Healthy
20,4000,11.7,17.3,39.2,45.2,1,8.2,10.8,1,3,8,10.0,5.1,34.52,Poor
43,4000,5.0,5.7,33.0,55.8,6,5.9,2.1,1,1,5,10.0,3.49,42.73,Poor
31,4000,5.3,10.3,30.0,11.4,6,0.9,0.0,2,1,6,10.0,2.39,58.84,Healthy
45,5000,2.9,4.6,31.1,56.6,2,2.5,12.2,1,1,8,10.0,2.78,51.79,Moderate
48,4000,5.3,8.7,30.8,78.5,2,1.4,12.2,3,3,6,10.0,2.61,41.35,Poor
20,4500,6.1,7.5,35.0,33.8,4,5.3,1.9,1,3,7,10.0,3.9,53.18,Moderate
34,4500,3.1,5.0,29.5,47.7,2,0.5,3.0,3,3,8,10.0,2.24,61.07,Healthy
31,3000,4.5,6.8,34.3,54.7,2,6.9,6.1,2,2,8,10.0,3.84,48.44,Poor
29,4000,6.2,8.3,33.1,24.2,6,2.0,19.7,2,1,6,10.0,3.2,53.34,Moderate
38,5000,4.5,7.3,35.5,81.4,3,3.9,11.4,1,3,6,10.0,3.91,36.61,Poor
48,3000,4.0,4.3,28.5,62.2,7,6.0,12.9,1,2,6,10.0,2.45,51.04,Moderate
11,4500,7.1,9.6,33.2,37.7,3,3.9,16.1,2,3,7,10.0,3.36,58.23,Healthy
40,4000,2.9,5.6,32.4,50.8,7,1.2,17.6,3,3,4,10.0,2.99,45.95,Poor
46,4500,3.3,4.3,29.8,76.7,1,6.2,10.7,1,3,7,10.0,2.76,48.56,Poor
17,3000,5.9,8.3,32.5,37.7,7,3.9,12.3,2,3,5,10.0,3.21,55.42,Moderate
20,4500,7.2,10.9,35.5,35.3,3,4.5,10.1,3,3,7,10.0,3.95,48.98,Poor
12,4000,6.1,8.8,32.1,78.0,3,1.0,0.1,1,3,6,10.0,2.89,53.93,Moderate
20,4000,5.1,8.3,33.5,13.2,1,7.0,11.4,1,2,8,10.0,3.66,59.45,Healthy
7,3000,4.9,7.5,31.0,32.6,6,2.4,7.3,3,3,6,10.0,2.75,65.87,Healthy
45,4000,7.5,9.8,31.7,50.2,5,0.2,0.0,2,3,6,10.0,2.75,44.42,Poor
39,4500,7.2,10.1,33.6,53.9,0,5.0,6.1,3,2,8,10.0,3.55,43.89,Poor
45,4500,5.6,7.6,31.6,81.4,4,1.4,7.5,3,3,7,10.0,2.81,43.06,Poor
6,5000,4.9,7.0,28.3,35.7,3,2.5,14.6,1,3,6,10.0,2.14,71.41,Healthy
22,5000,5.6,8.5,29.9,73.3,0,2.4,9.2,1,3,7,10.0,2.49,55.99,Moderate
43,5000,4.0,6.4,30.8,77.2,7,2.2,6.3,2,3,5,10.0,2.69,44.11,Poor
31,4500,5.2,5.4,29.7,78.9,4,1.3,3.4,3,2,6,10.0,2.36,53.64,Moderate
10,4500,4.5,7.8,28.2,15.4,1,5.0,8.8,1,2,9,10.0,2.29,75.89,Healthy
21,3000,5.3,7.9,33.7,77.8,3,5.4,10.7,2,2,6,10.0,3.59,46.74,Poor
21,5000,4.6,5.8,35.8,29.2,5,2.8,12.8,3,2,6,10.0,3.89,52.89,Moderate
42,4500,6.5,10.8,28.3,20.7,3,2.9,14.1,1,3,7,10.0,2.15,56.44,Moderate
24,3000,7.1,8.6,31.0,75.1,2,4.9,2.8,2,3,6,10.0,2.93,50.53,Moderate
21,4500,4.7,5.5,31.3,52.7,3,2.7,11.2,1,3,7,10.0,2.84,59.66,Healthy
27,3000,3.9,7.9,26.7,26.3,3,7.1,9.1,2,3,7,10.0,2.1,66.44,Healthy
28,5000,6.9,10.5,32.2,50.0,0,3.3,8.7,2,3,8,10.0,3.09,51.89,Moderate
12,5000,5.9,8.1,31.1,86.8,0,9.6,11.0,3,3,7,10.0,3.3,54.12,Moderate
17,5000,4.8,7.3,30.8,44.4,7,2.0,18.5,1,3,6,10.0,2.66,60.64,Healthy
1,4500,8.3,12.2,32.5,68.0,3,3.4,8.5,2,3,6,10.0,3.18,55.24,Moderate
28,4500,4.4,6.6,28.8,16.0,5,1.7,10.5,3,1,6,10.0,2.17,65.01,Healthy
20,3000,1.5,3.0,26.4,61.6,7,5.5,5.0,1,2,5,10.0,1.91,66.85,Healthy
14,4000,4.1,5.9,30.9,28.0,4,2.2,4.5,3,3,6,10.0,2.7,65.49,Healthy
26,4000,8.7,13.5,39.5,58.7,7,3.3,4.2,3,3,4,10.0,4.8,28.75,Poor
30,5000,4.9,7.1,35.7,70.4,1,8.7,2.0,1,3,7,10.0,4.31,41.5,Poor
14,4000,4.5,5.9,34.8,65.5,5,2.7,6.6,2,3,6,10.0,3.66,52.07,Moderate
22,5000,5.6,7.2,33.5,69.8,7,3.3,18.8,3,1,6,10.0,3.4,49.16,Poor
23,3000,7.5,12.6,30.2,27.7,0,4.0,6.0,1,3,9,10.0,2.67,60.46,Healthy
43,4000,5.3,8.6,32.0,31.1,6,1.2,8.3,1,2,6,10.0,2.89,48.48,Poor
12,4000,6.7,11.1,33.4,33.3,7,4.2,2.9,1,3,6,10.0,3.43,55.15,Moderate
21,5000,5.1,7.7,33.6,32.7,5,4.3,8.9,2,2,6,10.0,3.49,54.32,Moderate
42,3000,6.7,10.3,32.9,61.4,5,3.3,4.5,1,3,5,10.0,3.26,38.85,Poor
36,4000,5.9,8.6,35.1,79.6,4,5.5,8.3,2,2,7,10.0,3.93,38.23,Poor
32,4000,4.7,8.2,34.5,70.6,5,1.2,8.2,2,3,5,10.0,3.48,41.15,Poor
2,4000,6.0,8.7,32.1,4.3,3,1.9,9.4,1,3,8,10.0,2.96,72.06,Healthy
18,3000,4.4,5.6,31.9,20.3,2,1.5,15.5,1,2,9,10.0,2.88,67.86,Healthy
22,3000,2.7,4.6,30.3,84.2,0,3.1,18.9,3,2,8,10.0,2.65,58.47,Healthy
28,4000,5.5,8.0,29.9,54.1,5,4.1,18.9,2,3,6,10.0,2.63,54.94,Moderate
29,5000,2.9,4.6,35.0,54.4,0,1.5,10.5,3,3,8,10.0,3.61,51.61,Moderate
38,5000,6.7,10.8,35.1,37.8,7,7.6,10.9,2,3,5,10.0,4.09,38.2,Poor
43,4000,5.4,7.6,31.8,67.3,2,1.9,10.5,1,3,6,10.0,2.89,44.11,Poor
46,3000,8.3,12.3,38.0,78.3,3,4.8,13.8,3,2,6,10.0,4.56,23.88,Poor
24,4000,4.8,6.9,33.9,90.9,0,1.1,6.6,3,3,8,10.0,3.33,48.1,Poor
36,3000,5.5,9.5,32.6,84.9,6,3.6,4.9,1,2,5,10.0,3.2,39.06,Poor
46,4000,2.6,3.9,34.7,30.3,3,8.2,0.0,1,3,7,10.0,4.06,46.03,Poor
7,3000,3.3,5.1,33.2,83.1,4,3.9,14.5,3,3,6,10.0,3.38,55.77,Moderate
41,4500,2.1,3.0,30.5,62.0,6,3.7,11.1,1,2,5,10.0,2.72,50.73,Moderate
15,5000,7.7,12.2,29.4,19.0,0,6.4,5.9,1,3,8,10.0,2.67,64.9,Healthy
7,4500,4.6,7.3,31.5,61.0,3,4.2,18.0,2,2,6,10.0,3.0,60.24,Healthy
0,5000,8.2,11.4,34.6,67.0,4,2.6,6.7,1,1,6,10.0,3.6,52.82,Moderate
43,3000,1.0,3.4,34.7,71.6,5,4.2,17.5,2,3,6,10.0,3.75,41.21,Poor
4,4500,8.6,13.2,36.0,71.0,0,1.8,5.6,2,1,7,10.0,3.87,47.77,Poor
2,5000,5.4,7.4,35.8,15.4,1,0.7,10.9,1,3,8,10.0,3.73,64.86,Healthy
0,4000,6.2,9.3,33.3,52.7,6,2.7,12.2,1,3,5,10.0,3.3,58.08,Healthy
3,3000,3.4,4.7,31.7,67.3,6,2.3,7.3,3,3,5,10.0,2.89,62.24,Healthy
39,3000,6.6,11.4,31.7,19.9,3,8.9,3.5,2,3,8,10.0,3.4,50.37,Moderate
34,4000,4.8,8.1,30.6,41.4,4,4.5,10.2,2,3,7,10.0,2.82,54.26,Moderate
31,4000,3.1,5.1,25.8,54.8,5,6.2,6.1,1,1,6,10.0,1.82,63.68,Healthy
41,5000,3.1,6.3,31.4,52.8,1,2.3,2.1,1,3,7,10.0,2.82,50.52,Moderate
33,3000,3.0,3.5,29.0,30.2,3,7.9,0.9,3,2,7,10.0,2.69,62.95,Healthy
42,5000,6.3,10.2,36.0,75.4,0,3.8,10.9,1,2,7,10.0,4.03,33.53,Poor
24,4000,4.2,6.9,32.1,49.6,5,3.7,0.0,1,3,6,10.0,3.11,54.25,Moderate
9,3000,2.2,3.1,27.5,52.9,7,2.4,8.5,3,2,5,10.0,1.94,71.43,Healthy
20,4000,6.2,9.1,31.0,78.5,3,6.1,13.8,2,2,7,10.0,3.02,52.28,Moderate
45,5000,1.2,3.0,33.5,36.7,4,2.5,2.4,1,2,7,9.77,3.34,50.34,Moderate
38,5000,8.2,13.1,32.7,38.1,0,1.7,3.2,1,1,8,10.0,3.08,46.58,Poor
26,5000,9.5,12.8,31.7,32.2,0,2.3,11.6,2,2,8,10.0,2.9,54.48,Moderate
26,3000,2.9,6.1,28.7,42.6,5,4.1,0.0,2,2,7,10.0,2.34,63.13,Healthy
1,4000,7.6,12.6,30.7,30.6,7,1.9,9.6,3,2,6,10.0,2.63,64.54,Healthy
40,4000,6.2,9.0,34.3,50.8,0,7.9,7.5,2,3,8,10.0,3.92,42.87,Poor
47,5000,4.5,6.0,32.1,47.8,2,11.1,17.2,1,2,8,10.0,3.66,46.54,Poor
12,5000,4.6,8.0,32.4,71.5,4,11.6,18.0,2,2,6,10.0,3.76,52.03,Moderate
8,5000,6.8,10.7,32.9,77.8,1,1.9,11.6,3,2,6,10.0,3.15,51.98,Moderate
35,5000,5.4,8.8,29.7,53.3,0,1.4,6.5,1,1,7,10.0,2.37,54.01,Moderate
21,4500,1.0,3.0,28.4,68.1,4,1.7,10.4,3,2,7,10.0,2.09,65.56,Healthy
41,4500,9.6,15.7,32.6,74.7,2,0.7,14.4,3,3,6,10.0,2.99,34.82,Poor
25,4500,6.4,10.4,28.0,71.6,2,3.4,13.5,3,3,7,10.0,2.13,56.5,Moderate
11,5000,5.4,7.6,30.3,88.3,5,2.9,0.0,3,3,5,10.0,2.61,55.41,Moderate
16,5000,4.1,5.5,35.3,68.1,0,6.0,2.6,3,3,8,10.0,4.01,52.22,Moderate
13,4000,5.1,8.0,33.8,65.9,4,2.2,13.7,2,3,6,10.0,3.37,52.54,Moderate
13,3000,8.0,14.3,35.0,2.0,2,5.5,3.6,3,2,8,10.0,3.91,55.81,Moderate
33,4000,6.0,8.9,35.9,35.0,0,0.7,11.7,3,3,9,10.0,3.77,48.67,Poor
19,4500,6.3,9.7,31.3,73.1,5,6.2,14.1,3,3,5,10.0,3.09,49.51,Moderate
10,4000,3.0,5.4,28.9,83.3,6,1.6,13.0,1,2,5,10.0,2.19,61.76,Healthy
15,5000,4.8,6.8,30.6,71.0,7,1.3,12.4,3,3,5,10.0,2.57,57.01,Moderate
30,4500,5.6,9.2,32.4,46.1,3,2.4,7.5,1,3,7,10.0,3.07,51.35,Moderate
5,4500,6.9,10.4,31.3,37.7,3,7.1,3.1,2,3,7,10.0,3.18,62.6,Healthy
18,3000,4.7,8.3,30.1,12.0,3,3.2,19.0,3,2,8,10.0,2.61,67.99,Healthy
36,3000,7.4,10.1,33.7,48.3,6,3.9,0.3,3,2,5,10.0,3.48,41.88,Poor
3,4500,3.2,7.1,34.0,35.8,1,7.8,10.6,3,3,8,10.0,3.85,62.98,Healthy
46,4500,5.6,8.1,30.5,48.6,7,2.9,7.1,2,1,5,10.0,2.67,45.99,Poor
3,4000,5.3,8.5,34.4,57.7,7,6.8,16.6,1,2,4,10.0,3.86,52.12,Moderate
19,4500,2.5,3.7,28.7,45.6,4,1.9,10.1,3,1,7,10.0,2.17,68.55,Healthy
9,5000,5.4,7.0,31.5,43.3,5,5.4,5.6,2,3,6,10.0,3.08,62.1,Healthy
23,4000,4.3,7.3,30.5,17.8,3,0.9,7.6,2,3,8,10.0,2.52,65.92,Healthy
34,5000,8.3,12.2,28.5,67.1,6,2.4,14.4,3,3,5,10.0,2.17,48.18,Poor
25,5000,4.7,7.5,34.5,24.9,2,3.6,15.3,1,2,8,10.0,3.65,55.36,Moderate
36,5000,6.2,8.5,30.7,76.3,1,2.6,13.2,1,3,7,10.0,2.69,48.1,Poor
37,4500,3.0,4.3,28.3,14.2,3,0.4,10.5,2,3,7,10.0,1.96,66.5,Healthy
20,3000,6.0,8.7,32.9,30.9,6,3.8,5.1,2,3,5,10.0,3.3,54.07,Moderate
39,3000,4.7,7.6,31.2,26.3,0,4.8,6.3,1,3,8,10.0,2.98,55.17,Moderate
38,5000,3.9,6.2,36.1,5.7,2,4.0,12.3,1,3,8,10.0,4.05,50.96,Moderate
20,4500,11.2,16.6,34.5,78.6,1,5.6,15.0,2,3,7,10.0,3.81,38.43,Poor
9,4000,4.8,6.8,36.5,45.2,7,1.4,2.6,1,3,6,10.0,3.95,53.54,Moderate
37,5000,5.1,7.9,29.8,63.9,1,0.9,1.4,3,3,7,10.0,2.36,52.36,Moderate
45,4000,7.3,11.2,37.1,38.6,2,11.8,8.9,1,3,8,10.0,4.88,33.97,Poor
3,4000,4.0,6.1,34.1,93.0,3,1.7,11.1,1,2,6,10.0,3.41,53.93,Moderate
44,4500,6.3,11.4,32.9,27.5,5,2.5,10.8,1,2,7,10.0,3.19,45.28,Poor
19,4500,6.5,10.3,37.0,72.9,5,10.6,12.6,3,3,6,10.0,4.77,38.09,Poor
16,3000,6.0,10.9,36.0,77.0,7,3.7,7.3,3,1,5,10.0,4.01,40.66,Poor
6,3000,10.1,15.1,34.6,55.4,0,6.5,16.1,3,2,7,10.0,3.9,48.81,Poor
3,4500,3.9,5.8,33.9,17.0,6,1.4,17.5,2,3,7,10.0,3.34,67.75,Healthy
28,5000,8.6,12.4,33.5,78.0,0,0.9,12.6,3,3,7,10.0,3.21,42.56,Poor
13,3000,6.4,10.0,30.0,62.2,5,1.3,7.4,1,3,6,10.0,2.43,58.69,Healthy
2,4000,7.3,10.7,33.4,36.2,5,5.5,0.0,1,2,6,10.0,3.55,58.79,Healthy
23,5000,6.2,8.8,35.7,92.4,0,2.8,6.6,2,2,7,10.0,3.87,41.11,Poor
36,4000,9.3,12.0,39.9,14.9,6,11.8,10.6,2,1,6,10.0,5.52,32.39,Poor
15,4500,4.9,8.8,29.5,53.0,1,5.4,13.1,1,3,8,10.0,2.62,63.06,Healthy
3,4000,6.5,9.4,25.8,56.1,3,1.5,8.2,1,2,7,10.0,1.47,73.79,Healthy
23,5000,8.1,13.6,32.6,62.1,5,2.4,9.4,3,2,6,10.0,3.13,45.72,Poor
33,4500,4.4,6.5,28.9,94.9,5,1.3,18.4,2,1,5,10.0,2.18,49.38,Moderate
29,5000,7.5,11.9,30.9,39.0,2,5.7,4.5,3,3,8,10.0,2.97,53.6,Moderate
17,4000,5.5,8.3,30.2,29.3,7,5.6,1.6,3,3,6,10.0,2.81,62.03,Healthy
18,5000,3.0,5.0,29.7,34.6,4,6.8,0.0,3,1,7,10.0,2.77,66.06,Healthy
30,4500,2.6,3.0,34.1,52.3,0,2.8,14.7,3,2,9,10.0,3.5,55.83,Moderate
18,4000,5.3,9.2,28.6,97.6,2,1.5,3.3,3,3,6,10.0,2.12,54.59,Moderate
48,4000,7.5,10.9,36.2,20.8,5,5.5,8.2,1,2,6,10.0,4.18,36.5,Poor
45,3000,1.3,3.0,29.0,22.5,5,1.4,14.1,3,3,6,10.0,2.21,60.04,Healthy
18,3000,5.9,7.4,28.1,96.1,2,1.8,17.7,2,3,6,10.0,2.01,57.48,Moderate
21,5000,7.3,10.2,32.4,40.5,5,3.9,10.2,2,3,6,10.0,3.2,53.07,Moderate
23,3000,2.9,4.8,28.7,10.9,0,5.0,4.9,3,3,9,10.0,2.4,73.11,Healthy
44,3000,4.2,6.2,33.0,60.2,4,6.4,11.7,2,1,6,10.0,3.51,42.51,Poor
11,3000,6.6,10.4,33.9,42.3,1,9.0,4.7,2,3,7,10.0,3.92,53.88,Moderate
29,3000,7.2,11.0,31.0,49.3,7,10.3,9.6,1,3,6,10.0,3.35,48.47,Poor
